grid_id,resistance_multiplier,compliance_multiplier,status,restabilization_wall_s,baseline_systolic_mmHg,baseline_diastolic_mmHg,baseline_map_mmHg,baseline_heart_rate_per_min,baseline_cardiac_output_L_min,baseline_stroke_volume_mL,baseline_systemic_vascular_resistance_mmHg_s_mL,baseline_blood_volume_mL,baseline_baroreceptor_heart_rate_scale,baseline_baroreceptor_heart_elastance_scale,baseline_baroreceptor_resistance_scale,baseline_baroreceptor_compliance_scale,baseline_pulse_pressure_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,achieved_map_mmHg,achieved_heart_rate_per_min,achieved_cardiac_output_L_min,achieved_stroke_volume_mL,achieved_systemic_vascular_resistance_mmHg_s_mL,achieved_blood_volume_mL,achieved_baroreceptor_heart_rate_scale,achieved_baroreceptor_heart_elastance_scale,achieved_baroreceptor_resistance_scale,achieved_baroreceptor_compliance_scale,achieved_pulse_pressure_mmHg
R1.10_C0.90,1.1,0.9,ok,121.87445168802515,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,119.6098195190828,76.65504368041054,99.52824597179267,72.01209815021035,5.521447395015205,76.6743129599974,1.0326342185686646,5507.244059675397,0.9998222613389353,0.9999910232999465,0.9999270278779826,1.000018539458638,42.954294092420426
R1.10_C0.95,1.1,0.95,ok,121.46111922594719,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,118.56932581231891,77.67607658338528,99.46063664509825,72.0104461961968,5.51750172462091,76.62612536550928,1.0326462260990994,5507.414725440885,0.9997081469592444,0.9999852599474364,0.9998762129926668,1.000032498803109,40.8956408665657
R1.10_C1.00,1.1,1.0,ok,127.08444256987423,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,117.61149074117881,78.5981373066173,99.38911559124487,72.00974071696893,5.514102964942298,76.57363310544429,1.0325978194072105,5507.594607510854,0.9996419166294541,0.9999819149812854,0.9998488411723603,1.0000391507471877,39.01688817914386
R1.15_C0.50,1.15,0.5,ok,129.10914772585966,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,134.1027891395389,66.47036885922381,101.43865944476411,72.01320533344551,5.399961389548418,74.98758629630537,1.0779696414086692,5503.831445194641,0.9999484644214112,0.9999973971930007,0.9999791368688441,1.0000052263512451,67.63353752330922
R1.15_C0.55,1.15,0.55,ok,146.2728625498712,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,131.6753105614457,69.0126047047732,101.44474953561985,72.01314451896023,5.40030018156455,74.99478295998733,1.0779879391245766,5503.8908151439355,0.999975035024377,0.9999987391426457,0.9999879427117992,1.0000035400745837,62.66410997375036
R1.15_C0.60,1.15,0.6,ok,126.94644285319373,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,129.56243143359922,70.74766376497858,101.43421220785221,72.0122387585846,5.400033485816838,74.98924322774987,1.077938443331666,5503.9546161603785,0.999884580260525,0.9999941707202287,0.9999517641313012,1.00001248527425,58.81467029110508
R1.15_C0.65,1.15,0.65,ok,144.3527086279355,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,127.70390899298215,72.21624820630863,101.41065600805118,72.01158971889177,5.398872639214747,74.97551708892318,1.0779049599857298,5504.037185984704,0.999814112185573,0.9999906117265446,0.999922072251741,1.0000202354481114,55.48539075076019
R1.15_C0.70,1.15,0.7,ok,124.8323069610633,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,126.04517422611278,73.55917639296823,101.36987433065676,72.01063468930363,5.396933631173612,74.94928417745535,1.0779032218041067,5504.144236594101,0.9997364276666632,0.9999866882659925,0.9998888205904775,1.0000291646763673,52.485862862449515
R1.15_C0.75,1.15,0.75,ok,121.95090498100035,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,124.53689005686616,75.0997751289508,101.32509280661898,72.01061300635291,5.394836999214596,74.91827893151674,1.0779029993401452,5504.268012337278,0.999712883018,0.999985499142322,0.9998792623110685,1.0000314307389901,49.43951070990034
R1.15_C0.80,1.15,0.8,ok,125.12125624995679,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519525,0.9999955757905031,0.9999642737257897,1.0000090158914585,40.6742257709992,123.1824616919659,76.48305136773342,101.27584043810032,72.01153279088183,5.392131126287325,74.88120257704671,1.077906965300909,5504.4085527002535,0.9997469007295879,0.9999872172085653,0.9998939692260835,1.000027492154374,46.69964443336819
