grid_id,resistance_multiplier,compliance_multiplier,status,restabilization_wall_s,baseline_systolic_mmHg,baseline_diastolic_mmHg,baseline_map_mmHg,baseline_heart_rate_per_min,baseline_cardiac_output_L_min,baseline_stroke_volume_mL,baseline_systemic_vascular_resistance_mmHg_s_mL,baseline_blood_volume_mL,baseline_baroreceptor_heart_rate_scale,baseline_baroreceptor_heart_elastance_scale,baseline_baroreceptor_resistance_scale,baseline_baroreceptor_compliance_scale,baseline_pulse_pressure_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,achieved_map_mmHg,achieved_heart_rate_per_min,achieved_cardiac_output_L_min,achieved_stroke_volume_mL,achieved_systemic_vascular_resistance_mmHg_s_mL,achieved_blood_volume_mL,achieved_baroreceptor_heart_rate_scale,achieved_baroreceptor_heart_elastance_scale,achieved_baroreceptor_resistance_scale,achieved_baroreceptor_compliance_scale,achieved_pulse_pressure_mmHg
XR3.500_C0.200,3.5,0.2,ok,152.5767271539662,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,177.3338056601293,96.1039913954102,136.6177387172565,72.01283180573228,2.52229345160304,35.02518087677012,3.1975640482707086,5432.077593068725,0.9999360175071343,0.999996768560966,0.9999734374078936,1.000006839814109,81.22871555650558
XR3.500_C0.300,3.5,0.3,ok,107.94188408902846,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,167.04299524894768,106.14092088616952,136.9927373550825,72.01307028561831,2.561856531017517,35.57369187974206,3.156437850867505,5444.975155864391,1.0000083916644336,1.0000004238214364,1.000003442404875,0.9999991262018604,60.89975774522796
XR3.500_C0.400,3.5,0.4,ok,106.74179817386904,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,160.6499877406407,113.16691265069868,137.010118990934,72.01480763112268,2.562314184739187,35.58084655137553,3.1564892835479683,5444.9985857053925,1.0001575310271584,1.000007956112482,1.0000657457983806,0.9999830188682044,47.47979721987179
XR3.500_C0.500,3.5,0.5,ok,110.09416116494684,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,156.34552271791762,116.44074974351312,136.86129765709643,72.0116971028884,2.559739073018921,35.546333412035544,3.1562792276552365,5445.390446653148,0.9998812567667742,0.9999940028670092,0.9999482477543908,1.0000140410181924,39.90454196304557
XR4.000_C0.100,4.0,0.1,ok,201.03016527323047,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,198.4221378723877,81.27924128227306,138.15911585472003,72.01549899732217,2.2403526262078035,31.110497696792294,3.646519777679684,5409.872059140409,1.0002123989206724,1.000010727218215,1.000088761690197,0.9999771147589562,117.14774525689184
XR4.000_C0.200,4.0,0.2,ok,144.16079867095686,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,177.83244569623815,101.45449345102348,139.83933753207464,72.01277271824821,2.2759585781586336,31.60408100859732,3.633717060444368,5425.192161374145,0.999976540015696,0.9999988151523074,0.999990121318498,1.00000258852636,76.37833713325091
XR4.000_C0.300,4.0,0.3,ok,129.89871597406454,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,167.91664233669127,112.63656376669567,140.1815049678305,72.01310540145397,2.2950679819896207,31.86979382249311,3.6121187275125264,5431.426426372,1.0000146988963097,1.0000007423685011,1.00000574918686,0.9999986126005354,55.27701797004631
XR4.000_C0.400,4.0,0.4,ok,122.6947282650508,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,161.9735810840245,117.77603759678452,140.16878281257294,72.01535330833732,2.298917873608348,31.9236743896184,3.6059533420633074,5433.524830831053,1.000190078623412,1.0000095999304752,1.0000804102287546,0.9999789382797678,44.19911012758204
XR4.000_C0.500,4.0,0.5,ok,124.61731667304412,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,157.90883312639085,121.84478870984027,139.99542070157094,72.0127073664759,2.2977061625014503,31.90719166973295,3.60339388703166,5434.744302341005,1.0000026131066158,1.0000001319750802,1.0000004509901284,1.0000000513567358,36.06242392790319
XR5.000_C0.100,5.0,0.1,ok,128.80920116207562,114.26469210777472,73.58841215856145,95.33053876478468,72.00445607717201,5.786797872847419,80.36571875019953,0.939634108459266,5489.01849115801,0.9999124006519524,0.9999955757905032,0.9999642737257896,1.0000090158914583,40.6742257709992,197.95424731186324,91.4681469249132,143.61929514925973,72.01636243640192,1.90683441619444,26.47794347690297,4.464499043298908,5423.062979729344,1.0003965716659606,1.0000200288720182,1.0001660995050812,0.9999569353195804,106.48717177115076
