case_id,target,R,C,refinement_step,search_valid,exclusion_reason,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,status,stationarity_sbp_bin_median_range_mmHg,stationarity_dbp_bin_median_range_mmHg,stationarity_pass,direct_target_systolic_mmHg,direct_target_diastolic_mmHg,J_against_direct_target,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s
refine_higher_0.005_R1.680_C0.620,higher,1.68,0.62,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,138.43948541914835,89.49437903724096,115.10749853229242,72.01486651156439,4.285545244364933,1.5619084743934608,0.999972385610904,0.9999986053338834,0.9999901205625984,1.0000020949376636,0.0,502.49300157106654,335.491451393228,335.49145139322707,590.4541360893786,995.219398651454,646.7036483211941,209.4236578538338,173.99493485158558,48.945106381907394,trace_complete_exploratory,0.013271302433594201,0.01108788334262556,True,148.60512489521057,90.7067870743288,104.81015920566956,184.0,747.0
refine_higher_0.005_R1.685_C0.480,higher,1.685,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.3220713163956,84.46989176463842,115.34471575322516,72.01575649733093,4.276347502421178,1.5685908611373187,1.0000251747473294,1.000001271451886,1.0000132534047834,0.999995863750118,0.0,497.28949418710056,313.2026631550341,313.20266315503534,583.2895886519159,991.4188169563656,638.1093184701956,207.2567926635458,171.52992911616818,59.85217955175719,trace_complete_exploratory,0.017584805235998147,0.016976999586574948,True,148.60512489521057,90.7067870743288,57.2434110630375,193.0,790.0
refine_higher_0.005_R1.685_C0.485,higher,1.685,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.07246284641428,84.74201330434892,115.34467498455264,72.01591360854032,4.276419176618426,1.568589301558713,1.0000371122821983,1.0000018743576873,1.0000182144319565,0.9999945896431034,0.0,497.5450341491289,314.1986911064813,314.19869110648096,583.6482085634862,991.574908192441,638.5409529108431,207.36318544723946,171.6529109281292,59.33044954206537,trace_complete_exploratory,0.017740690261234704,0.016851500323298296,True,148.60512489521057,90.7067870743288,56.12355137563817,194.0,790.0
refine_higher_0.005_R1.685_C0.490,higher,1.685,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.82845612897412,85.01035307546408,115.3449911013582,72.01638944098625,4.276601622820416,1.5685904631168726,1.0000638563474178,1.000003225068053,1.0000298823910643,0.9999913051763318,0.0,497.78855642668793,315.22311448192124,315.22311448191977,583.9897671234409,991.7211177196602,638.9550420979606,207.46459899521096,171.77280905974084,58.81810305351004,trace_complete_exploratory,0.01921318126647975,0.016944933734649226,True,148.60512489521057,90.7067870743288,55.265924805760655,146.0,790.0
refine_higher_0.005_R1.685_C0.495,higher,1.685,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.58538119311606,85.2653981662935,115.33897205187904,72.01701158173506,4.277074717243329,1.5683584673278324,1.0000929337748108,1.000004693624991,1.0000433065458618,0.9999876213075034,0.0,493.97930252204185,310.7915827288183,310.79158272881705,578.2463689749093,984.5241766020483,632.2387402309719,205.74470050849578,170.16804147438577,58.31998302682257,trace_complete_exploratory,0.022328408282305645,0.017713698334759442,True,148.60512489521057,90.7067870743288,54.80654008320709,149.0,786.0
refine_higher_0.005_R1.685_C0.500,higher,1.685,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.33055664933556,85.50297673482378,115.32285088757295,72.00834686256319,4.2769714210742045,1.5680500910616832,0.9994375391298863,0.9999715928853481,0.9997607784799243,1.0000629336783549,0.0,493.5119225696211,312.4298862221219,312.4298862221196,577.573048118237,984.6679254141131,631.4281528814058,205.54981803493683,169.93625108641018,57.82757991451179,trace_complete_exploratory,0.019373791944474306,0.006493060774900528,True,148.60512489521057,90.7067870743288,54.90071222993231,188.0,781.0
refine_higher_0.005_R1.685_C0.505,higher,1.685,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.10074166143175,85.76612973456598,115.3281371369872,72.01517698740277,4.277169102251197,1.568108121212629,1.0000008129582787,1.000000041058498,1.0000022744128438,0.9999988723979589,0.0,492.9498393806207,313.33406328557226,313.3340632855703,576.811900026659,984.8186271421462,630.5164998595772,205.3156170822883,169.67529781104608,57.334611926865776,trace_complete_exploratory,0.01437672617984731,0.015589664021604221,True,148.60512489521057,90.7067870743288,54.708329733257514,162.0,780.0
refine_higher_0.005_R1.685_C0.510,higher,1.685,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.87573002041816,86.02630382711227,115.33284461591956,72.01464960461489,4.276536131522361,1.5684058122440945,0.9999448485600322,0.9999972145737381,0.9999783039437288,1.000005242951091,0.0,498.6637598373978,312.07502069301086,312.07502069300847,585.2169025586597,992.2154987039247,640.4392097715566,207.82874849445574,172.20040313243328,56.84942619330589,trace_complete_exploratory,0.012360622753760708,0.013819384201497087,True,148.60512489521057,90.7067870743288,54.73288905877206,159.0,786.0
refine_higher_0.005_R1.685_C0.515,higher,1.685,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.6446029481594,86.26411324629655,115.32575691723156,72.0147278911967,4.276934704904956,1.5681608484984575,0.9999532481087448,0.9999976387933702,0.9999819228923243,1.0000042759033738,0.0,498.8455982762988,315.2102618437908,315.21026184379247,585.4798782157739,992.3114157588607,640.7641217564717,207.90441242141583,172.29533326271945,56.38048970186284,trace_complete_exploratory,0.013320993753211496,0.014105912843177748,True,148.60512489521057,90.7067870743288,55.265172623561526,171.0,781.0
refine_higher_0.005_R1.685_C0.520,higher,1.685,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.42067863917788,86.5059536426794,115.32419327816773,72.01498337184488,4.276899221868957,1.5681551344014213,0.9999733873808422,0.9999986559283234,0.9999906971719121,1.0000019026902112,0.0,499.0428253479258,316.237073136116,316.23707313611607,585.7598753376082,992.4190845189421,641.1036956949911,207.98649813217554,172.39325748770028,55.91472499649848,trace_complete_exploratory,0.014609278807398596,0.014867820553305933,True,148.60512489521057,90.7067870743288,55.894377014219984,152.0,781.0
refine_higher_0.005_R1.685_C0.580,higher,1.685,0.58,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.94188432268407,88.49365099404153,115.25515885430308,72.01579752376483,4.278245892487006,1.566689743606498,1.0000248584703688,1.0000012554783029,1.000013042494521,0.9999958556101585,0.0,500.74578216110206,328.94812697389824,328.94812697389784,588.203003728077,993.0339538457138,644.0935543364818,208.69536567090478,173.26251758959785,51.448233328642544,trace_complete_exploratory,0.01709624781454977,0.013078535303193917,True,148.60512489521057,90.7067870743288,79.94970852733842,181.0,752.0
refine_higher_0.005_R1.685_C0.585,higher,1.685,0.585,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.75691768403593,88.6394211730108,115.25149210152472,72.01611678676964,4.278247815701388,1.5666801648053827,1.0000469074751583,1.0000023690644024,1.000022545596043,0.9999933637110237,0.0,500.8619504760995,329.4981215086046,329.4981215086057,588.3743079223243,993.0640209745584,644.3007538298774,208.7438692064,173.32157788025734,51.117496511025124,trace_complete_exploratory,0.01795979979033291,0.014742823784459347,True,148.60512489521057,90.7067870743288,82.56477262181527,154.0,752.0
refine_higher_0.005_R1.685_C0.590,higher,1.685,0.59,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.57490999422936,88.78412858185013,115.247717875062,72.016619805986,4.278233453200856,1.5666702479000894,1.0000731408139,1.0000036939805002,1.00003432995112,0.9999901395791952,0.0,500.96054891134355,327.8166901982713,327.8166901982704,588.5134333642052,993.0824665469436,644.4718987234303,208.78492041392764,173.3724696561248,50.79078141237923,trace_complete_exploratory,0.02017835923675193,0.017415573909659088,True,148.60512489521057,90.7067870743288,85.2413968366034,144.0,752.0
refine_higher_0.005_R1.685_C0.595,higher,1.685,0.595,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.39458209299625,88.92590148837016,115.24249486011956,72.01700063289046,4.278091817867374,1.5666733861378703,1.000094190596902,1.0000047571008526,1.0000433303252272,0.9999875879490412,0.0,501.0850699659809,331.228843144224,331.2288431442237,588.6970728553015,993.1427559445343,644.6995850185546,208.83674642182274,173.43950632387788,50.46868060462609,trace_complete_exploratory,0.022967732996363566,0.020802434487862342,True,148.60512489521057,90.7067870743288,88.00565218169727,181.0,752.0
refine_higher_0.005_R1.685_C0.600,higher,1.685,0.6,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.20715258600566,89.05820749433862,115.2303404164328,72.0156765174979,4.278247184834426,1.5664254437713083,1.0000315185459907,1.0000015918457572,1.0000154092680662,0.9999953619921857,0.0,501.1308648091085,327.25762988863767,327.2576298886389,588.7699390772204,993.0964219356214,644.7940378336804,208.85597155401234,173.46847980690268,50.148945091667045,trace_complete_exploratory,0.016424602395289867,0.011850935764769588,True,148.60512489521057,90.7067870743288,91.03969815614275,148.0,747.0
refine_higher_0.005_R1.685_C0.605,higher,1.685,0.605,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.02840588066294,89.1971014277944,115.22578423376976,72.0162531409157,4.2780062325357004,1.566426209217861,1.0000132678654756,1.0000006700942174,1.0000078043917413,0.9999973572913574,0.0,492.3863609615626,327.7706296705308,327.7706296705304,576.4964637410186,986.9864571035614,629.9981204973471,205.1987040786879,169.25534085704612,49.83130445286855,trace_complete_exploratory,0.015078925503900109,0.009729144552991897,True,148.60512489521057,90.7067870743288,93.99269783494995,143.0,747.0
refine_higher_0.005_R1.685_C0.610,higher,1.685,0.61,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,138.85155338931577,89.33263276561244,115.218962479591,72.0146232651308,4.277557630913053,1.566443046865868,0.9999515301420218,0.9999975520273741,0.9999809307573838,1.0000045591432971,0.0,492.59312949045454,328.58305722961404,328.58305722961444,576.7775135488554,987.1406676621255,630.3377495307052,205.284907696618,169.35252531773625,49.51892062370332,trace_complete_exploratory,0.010857722761329569,0.00907817420346646,True,148.60512489521057,90.7067870743288,97.02045718476663,140.0,747.0
refine_higher_0.005_R1.685_C0.615,higher,1.685,0.615,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,138.68304545005518,89.46968888511057,115.21461130544486,72.0142472654826,4.277584486353562,1.5664324199861437,0.9999153307088221,0.9999957237731734,0.9999659792070723,1.0000084465918007,0.0,501.4652706755466,329.51421093329066,329.514210933291,589.2479359010149,993.2204052471316,645.3784441261045,208.9956208341436,173.6376612646232,49.213356564944604,trace_complete_exploratory,0.009650466232614008,0.00782315338268802,True,148.60512489521057,90.7067870743288,99.97807244574211,138.0,747.0
refine_higher_0.005_R1.685_C0.620,higher,1.685,0.62,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,138.51222993122315,89.60408249348251,115.20924421576802,72.01430136935004,4.277376504042652,1.5664280215905275,0.9999234845338245,0.9999961355825167,0.9999694345231966,1.0000075407258837,0.0,501.57480999047976,335.002757708368,335.0027577083665,589.3962517990963,993.2905371058009,645.5581717348912,209.0411881109614,173.68957931537736,48.90814743774064,trace_complete_exploratory,0.010458305051969319,0.0079278127431337,True,148.60512489521057,90.7067870743288,103.08248614670201,158.0,747.0
refine_higher_0.005_R1.690_C0.480,higher,1.69,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.38823374659458,84.62941656961993,115.44693917476408,72.01623733398826,4.268330213983476,1.5731238121348088,1.000055890859297,1.0000028227706725,1.0000264125380698,0.9999923130584426,0.0,496.37110243438457,306.77280906618864,306.7728090661898,582.2339971817245,989.4421200903314,636.9652763237796,206.8738529819346,171.2251842888666,59.758817176974645,trace_complete_exploratory,0.01860740185665577,0.016841660295995098,True,148.60512489521057,90.7067870743288,54.71660321078116,154.0,790.0
refine_higher_0.005_R1.690_C0.485,higher,1.69,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.1411869593889,84.90200139804585,115.44699237614893,72.01697307995164,4.268432756922726,1.5731367184108944,1.000089857698188,1.0000045382675844,1.0000418307404115,0.9999880021614915,0.0,496.6002933012432,307.96780175518046,307.9678017551828,582.5553748695686,989.5785388200468,637.3541688602268,206.96910689896555,171.33781783509534,59.23918556134305,trace_complete_exploratory,0.021748134737890723,0.01739380877566532,True,148.60512489521057,90.7067870743288,53.62227864244743,147.0,790.0
refine_higher_0.005_R1.690_C0.490,higher,1.69,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.89051449894598,85.1594787809476,115.43987376048736,72.01648618556659,4.268809945528452,1.5728901372596409,1.0000777054967367,1.0000039245200374,1.0000358670251606,0.9999898186629876,0.0,496.8105290999999,309.44597431049965,309.4459743105001,582.8423494600337,989.6837821109802,637.6988785543033,207.05652709308052,171.43645016924222,58.73103571799838,trace_complete_exploratory,0.020183550284940566,0.01752226208340346,True,148.60512489521057,90.7067870743288,53.000180490382064,184.0,785.0
refine_higher_0.005_R1.690_C0.495,higher,1.69,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.633740358379,85.40403807295988,115.42511423961626,72.0095448369426,4.268695651923547,1.5726173874584808,0.9995897984068702,0.9999792827478221,0.9998251164606284,1.000046362652237,0.0,497.11677729819803,316.6727060640975,316.6727060640968,583.2718723792984,989.9511495033636,638.2203218224342,207.18400671739613,171.5870403633752,58.22970228541911,trace_complete_exploratory,0.019118425880634504,0.005949557227083346,True,148.60512489521057,90.7067870743288,52.83381118456724,179.0,781.0
refine_higher_0.005_R1.690_C0.500,higher,1.69,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.40695368619853,85.67939153589765,115.43678403597934,72.01463123427392,4.268400680231418,1.5729419545320606,0.9999436942040949,0.9999971562729354,0.9999777816529564,1.0000053839855192,0.0,497.32169641099586,311.64337650620996,311.64337650621025,583.5696485392159,990.0182352014081,638.5827386074545,207.2694956377643,171.69122075733193,57.727562150300884,trace_complete_exploratory,0.012238464759064982,0.013794636296012186,True,148.60512489521057,90.7067870743288,52.29568981803904,149.0,786.0
refine_higher_0.005_R1.690_C0.505,higher,1.69,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.17213815976032,85.93343041637056,115.43532021071285,72.0147472591509,4.268352232987141,1.572940269000345,0.9999532523605894,0.9999976390081117,0.9999819461251145,1.0000042550998425,0.0,497.5651447663111,311.5425377039482,311.54253770394905,583.9052630519027,990.1758882264195,638.9848580277732,207.37086312825613,171.80605026305483,57.23870774338977,trace_complete_exploratory,0.013353049883249923,0.014128859594777055,True,148.60512489521057,90.7067870743288,52.3022786516526,189.0,786.0
refine_higher_0.005_R1.690_C0.510,higher,1.69,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.94131719954476,86.18317209695672,115.43406358602896,72.01491823764414,4.268322918124919,1.5729378529868812,0.9999680776753431,0.9999983877613798,0.9999883944710524,1.0000025114340918,0.0,497.7826543957118,313.3175944404877,313.3175944404876,584.2150808155823,990.3272501965105,639.3632339514342,207.46139064965877,171.9157262978498,56.75814510258803,trace_complete_exploratory,0.014274801333385767,0.014667949342893394,True,148.60512489521057,90.7067870743288,52.54181007698823,156.0,786.0
refine_higher_0.005_R1.690_C0.515,higher,1.69,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.71110360889315,86.42016420280295,115.42744521530231,72.01520347460793,4.268735173850852,1.572691154308243,0.9999906022600148,0.9999995253666683,0.9999981681432925,0.9999999999967591,0.0,497.95527783862644,314.67933337155654,314.6793333715576,584.4660917576605,990.3857661596157,639.6707674211145,207.53320565077564,172.0046734399083,56.2909394060902,trace_complete_exploratory,0.01554757670754725,0.015478156762995354,True,148.60512489521057,90.7067870743288,53.11462256625127,146.0,781.0
refine_higher_0.005_R1.690_C0.520,higher,1.69,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.47967078384764,86.6531730867274,115.420873501019,72.01582606873698,4.26912258397896,1.572429653677608,1.0000275051601184,1.0000013891494994,1.0000142286092626,0.9999955831832312,0.0,498.0837043177424,310.6855801811159,310.68558018111315,584.650956016816,990.3804849091746,639.8977382134465,207.58649424489312,172.07141385982297,55.82649769712023,trace_complete_exploratory,0.01737446389202546,0.017199333248399284,True,148.60512489521057,90.7067870743288,53.95297443089067,145.0,776.0
refine_higher_0.005_R1.690_C0.580,higher,1.69,0.58,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,140.01712908343322,88.60977961359939,115.36247404012832,72.01660012329131,4.2698402010139205,1.5714488831017523,1.0000733906242663,1.0000037065971852,1.0000344739741354,0.999990093843512,0.0,499.8596697294954,328.18316008658246,328.1831600865797,587.1893916082424,991.1414100462783,642.997770463372,208.32605771488414,172.9708985215595,51.40734946983383,trace_complete_exploratory,0.020172856639874226,0.0175001787553839,True,148.60512489521057,90.7067870743288,78.15111235346009,186.0,757.0
refine_higher_0.005_R1.690_C0.585,higher,1.69,0.585,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.82877875754704,88.74897945795571,115.35237597038744,72.0170101035936,4.270172891846579,1.571205040508482,1.000094212399364,1.0000047582019866,1.0000435328715818,0.9999875129644148,0.0,499.9005911845926,324.09433602407273,324.0943360240708,587.2610474779724,991.0703523591881,643.0871368415251,208.34309917775857,172.99817555405684,51.07979929959133,trace_complete_exploratory,0.022932351837937404,0.018070268885438168,True,148.60512489521057,90.7067870743288,80.85726219080992,142.0,752.0
refine_higher_0.005_R1.690_C0.590,higher,1.69,0.59,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.64111379284094,88.89051525871237,115.34606266589836,72.01594646935523,4.269904354261126,1.57120081641916,1.0000470045439782,1.0000023739668684,1.0000223052731312,0.999993475796055,0.0,499.9983952318292,324.83235858962115,324.83235858962325,587.3933983274252,991.1138762153635,643.2513181784514,208.3839531113162,173.04638647732963,50.75059853412857,trace_complete_exploratory,0.017736689291297125,0.012589089950608923,True,148.60512489521057,90.7067870743288,83.6523383516085,142.0,752.0
refine_higher_0.005_R1.690_C0.595,higher,1.69,0.595,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.45735245174683,89.03141850830276,115.34046806485598,72.01540169659492,4.26964508252594,1.571204022773967,1.0000140621470675,1.0000007102094468,1.000008112376423,0.9999972724266566,0.0,500.17690383481,330.6398537078299,330.63985370782905,587.6439557682379,991.2287654146126,643.5563950774872,208.4582683211458,173.13465488299317,50.425933943444065,trace_complete_exploratory,0.015896673128338534,0.013197897682147186,True,148.60512489521057,90.7067870743288,86.48860050942264,181.0,752.0
refine_higher_0.005_R1.690_C0.600,higher,1.69,0.6,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.27548575893437,89.1705134829764,115.33476583771731,72.01462695951636,4.26920763091305,1.5712199958167612,0.9999525986206357,0.9999976059909401,0.9999813541217537,1.0000044309455394,0.0,500.28148249285397,328.8786942221674,328.8786942221659,587.7971099275992,991.2521254360001,643.7435104902472,208.50202147111787,173.1887329118402,50.10497227595796,trace_complete_exploratory,0.011654212336424052,0.010430608700730204,True,148.60512489521057,90.7067870743288,89.4023029606233,152.0,752.0
refine_higher_0.005_R1.690_C0.605,higher,1.69,0.605,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,139.09930577388184,89.30488029984662,115.32548799364793,72.01425067520513,4.269707462517042,1.5709628495802157,0.99991970491968,0.9999959446929128,0.9999677927755133,1.0000079815049046,0.0,500.3713689787485,332.3894790770779,332.38947907707757,587.926551881679,991.2777313851868,643.9045707555349,208.53964264556134,173.23591495716482,49.79442547403522,trace_complete_exploratory,0.009643798794058966,0.007859902444849354,True,148.60512489521057,90.7067870743288,92.3259397717579,176.0,747.0
refine_higher_0.005_R1.690_C0.610,higher,1.69,0.61,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,138.92428632251492,89.44226462200771,115.32046615640022,72.01433155299453,4.269510662504596,1.5709582327537128,0.9999170376952132,0.9999958099846062,0.9999668237498961,1.0000081934831768,0.0,496.0765815141756,328.1498244708479,328.1498244708479,581.9023861755472,988.2464274892773,636.6450367972116,206.74334605313254,171.16962656989887,49.482021700507204,trace_complete_exploratory,0.010762661523358474,0.00805077979582336,True,148.60512489521057,90.7067870743288,95.31765250301606,145.0,747.0
refine_higher_0.005_R1.690_C0.615,higher,1.69,0.615,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,138.75198182981495,89.57837400133695,115.31526712122252,72.01438516939302,4.269336277661289,1.5709544737208287,0.9999249536546363,0.9999962097805362,0.9999701810025492,1.0000073125350637,0.0,500.55169051310077,331.3909869610435,331.39098696104185,588.196199227717,991.28918895744,644.2366671070097,208.61497503434651,173.33289930694662,49.173607828478,trace_complete_exploratory,0.011505071254646282,0.00826522077382208,True,148.60512489521057,90.7067870743288,98.35774433045258,147.0,747.0
refine_higher_0.005_R1.690_C0.620,higher,1.69,0.62,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,138.57893029369626,89.70771606990725,115.30513640693668,72.01458981321493,4.269642544752354,1.5707014146728249,0.9999353867421137,0.9999967367041479,0.9999739488820398,1.0000064951479852,0.0,492.00611199197266,329.8660286145986,329.8660286145989,576.1974294366009,985.3326605429293,629.7752830523857,205.04087001865526,169.21562845998562,48.87121422378901,trace_complete_exploratory,0.012702443504792882,0.009089740193559237,True,148.60512489521057,90.7067870743288,101.52272105931048,136.0,742.0
refine_higher_0.005_R1.695_C0.480,higher,1.695,0.48,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.43911218941773,84.77231744737611,115.53529145178852,72.00585419426032,4.259655027197112,1.5775917000638673,0.999321577036633,0.999965736213972,0.9997109759562393,1.0000766190577268,0.0,495.59767038938594,312.1365894537565,312.13658945375744,581.3552860755875,987.7510529073136,636.021219642415,206.551153705856,170.9768957132378,59.66679474204162,trace_complete_exploratory,0.02475365871265467,0.008599363174170094,True,148.60512489521057,90.7067870743288,52.57359161805137,195.0,791.0
refine_higher_0.005_R1.695_C0.485,higher,1.695,0.485,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,144.20096475195913,85.05732383586792,115.54556617355732,72.01596234638521,4.2601134525005575,1.5776614519753505,1.000049568724538,1.0000025034709363,1.000023287348946,0.9999932028923979,0.0,495.7174330496607,307.4693185042221,307.46931850422095,581.5422209310792,987.6891195598205,636.2591430673212,206.60094234710127,171.04661145658028,59.143640916091215,trace_complete_exploratory,0.017955742102486738,0.016710119055318273,True,148.60512489521057,90.7067870743288,51.31306145012539,155.0,790.0
refine_higher_0.005_R1.695_C0.490,higher,1.695,0.49,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.9471056024234,85.31359470392329,115.53816842852412,72.01491953592394,4.260293124535759,1.5774362839506708,0.9999817774700921,0.9999990796702064,0.999994068955935,1.000001061197747,0.0,491.93193661670745,308.7607821703039,308.7607821703024,575.8348829201703,980.6295777778671,629.5892107493963,204.89230097182056,169.4522630687881,58.633510898500106,trace_complete_exploratory,0.013186882658999366,0.015230945195341405,True,148.60512489521057,90.7067870743288,50.78366767617778,195.0,785.0
refine_higher_0.005_R1.695_C0.495,higher,1.695,0.495,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.71209480147965,85.58686089813997,115.54512043185353,72.01545395364352,4.259787768149266,1.5777215062206436,0.9999464648212129,0.9999972962030916,0.9999790961268085,1.0000049968549725,0.0,491.403305212511,309.65611252874396,309.65611252874,575.0840737536735,980.747687629289,628.6805450338045,204.67181979221687,169.19135297637536,58.12523390333968,trace_complete_exploratory,0.012908560148957804,0.013998645639162532,True,148.60512489521057,90.7067870743288,50.155387547779895,152.0,792.0
refine_higher_0.005_R1.695_C0.500,higher,1.695,0.5,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.46846246103078,85.82816611535497,115.5325368885908,72.01487403727674,4.2606675484366665,1.577226207316893,0.9999628164198713,0.999998122041408,0.999986146439412,1.0000031086808545,0.0,496.3954917814468,311.2764605667072,311.27646056670847,582.50568884636,988.0496487373528,637.4308785876501,206.88328138050161,171.38454861946002,57.64029634567581,trace_complete_exploratory,0.013999570641658465,0.014532574924345454,True,148.60512489521057,90.7067870743288,50.18624342405247,150.0,781.0
refine_higher_0.005_R1.695_C0.505,higher,1.695,0.505,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,143.23474106545075,86.08127859954213,115.53161191693842,72.01521772919654,4.260643920018526,1.5772261356840531,0.999989910672946,0.9999994904380274,0.9999979155925691,0.9999999999982836,0.0,496.6063395058918,308.35895287220364,308.3589528722015,582.8020502784807,988.1712445387229,637.7897040916816,206.97102810387236,171.48805976010848,57.15346246590862,trace_complete_exploratory,0.015576180732523426,0.015492368614431484,True,148.60512489521057,90.7067870743288,50.236351129269025,188.0,781.0
refine_higher_0.005_R1.695_C0.510,higher,1.695,0.51,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.999238523103,86.33024417530375,115.53034728947443,72.01575784016507,4.260557727053755,1.577212008533994,1.0000218494293547,1.000001103506535,1.0000119002668864,0.9999961943259363,0.0,496.861982316703,313.1034275600056,313.10342756000534,583.1562851952544,988.3504300980426,638.216850248546,207.0774128674488,171.6108563565542,56.668994347799256,trace_complete_exploratory,0.017344220939264687,0.01725363536714042,True,148.60512489521057,90.7067870743288,50.580089763987914,157.0,781.0
refine_higher_0.005_R1.695_C0.515,higher,1.695,0.515,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.77331286799773,86.57617506937264,115.52912826424512,72.01601090817775,4.260625419599573,1.577207552409122,1.0000426404537226,1.0000021535582695,1.0000205678346021,0.9999939059627547,0.0,497.0641031932049,314.14314681566646,314.14314681566685,583.4423705089688,988.4599376623187,638.5611401060842,207.161532724732,171.70897406256975,56.19713779862509,trace_complete_exploratory,0.017808676486481545,0.017132585369964204,True,148.60512489521057,90.7067870743288,51.07198705623223,146.0,781.0
refine_higher_0.005_R1.695_C0.520,higher,1.695,0.52,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,142.54654133846205,86.80264013736526,115.51791387152107,72.01681395783152,4.261679257857484,1.5767160262591942,1.0000838650151351,1.0000042356068253,1.0000387321567112,0.999988855915957,0.0,497.1929973358191,315.79458803254226,315.7945880325411,583.6400065917221,988.4548441988911,638.8101065705766,207.2150816127996,171.7831378671175,55.74390120109679,trace_complete_exploratory,0.021128686884367198,0.01793254975318348,True,148.60512489521057,90.7067870743288,51.94879801950531,174.0,771.0
refine_higher_0.005_R1.695_C0.580,higher,1.695,0.58,0.005,False,mixed-grid isolated coarse points were incorrectly admitted as local minima,140.08369075811106,88.71603172854032,115.46088478849408,72.01620566428161,4.261571176350555,1.5759799700142376,1.0000622228916491,1.0000031425702867,1.00002904027289,0.9999916543122553,0.0,498.9453325849038,327.50493793269425,327.5049379326947,586.1371512035571,989.2143886396747,641.8567144259772,207.94495269118397,172.66764818047025,51.367659029570746,trace_complete_exploratory,0.019348413588716085,0.017569034256723626,True,148.60512489521057,90.7067870743288,76.57794659971022,181.0,757.0
