case_id,route,target,R,C,requested_systolic_mmHg,requested_diastolic_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,status,wall_s,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,stroke_volume_mL,stationarity_sbp_bin_median_range_mmHg,stationarity_dbp_bin_median_range_mmHg,stationarity_pass,tissue_tuning_simulated_s,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s,cvp_out_of_range_warning_n,outside_reference_warning_seen,J,refinement_step
refine_intermediate_0.005_R1.700_C0.615,modifier,intermediate,1.7,0.615,140.0,90.0,139.95366838673382,89.7625889323308,ok,152.0033182229963,138.88983154496344,89.7927705315198,115.51310113426041,72.01684370870393,4.253632044186598,1.579767225164685,1.0000840251985197,1.000004243696896,1.0000390430524257,0.9999888345349053,0.0,490.1065918154633,328.1575797485508,328.15757974855114,573.993767815027,981.4523402256467,627.3719529681579,204.24946763490794,168.57181116092357,49.097061013443636,59.064405285405556,0.021362341372793026,0.015943968731136238,True,,150.0,743.0,0,False,1.1326597548375859,0.005
refine_intermediate_0.005_R1.705_C0.585,modifier,intermediate,1.705,0.585,140.0,90.0,139.95366838673382,89.7625889323308,ok,152.48153874100535,140.0281427934309,89.06898555919956,115.6501525877259,72.01482595853707,4.245270339456211,1.584840244547599,0.99995692783137,0.999997824637948,0.9999836110812901,1.0000037877246197,0.0,497.209788781601,322.62384928115824,322.6238492811575,584.1672402908428,985.3644343133734,639.7415233175575,207.2221269357919,172.10776950740376,50.95915723423134,58.94994930488964,0.013267641791458118,0.008327505466979801,True,,150.0,753.0,0,False,0.4866320764719148,0.005
refine_intermediate_0.005_R1.700_C0.610,modifier,intermediate,1.7,0.61,140.0,90.0,139.95366838673382,89.7625889323308,ok,189.51550220200443,139.05841631856927,89.6545035596817,115.51735354853942,72.01600955292457,4.25360390150722,1.5797797033704644,1.0000402304387388,1.0000020318403413,1.0000196530492036,0.9999941239765733,0.0,498.6032801582825,332.3576092974574,332.35760929745663,585.92105045269,987.3789333896484,641.749707953702,207.80302299446805,172.66555844658143,49.40391275888757,59.06469864011621,0.01740790940766601,0.013985626262311257,True,,186.0,742.0,0,False,0.8131587133336031,0.005
refine_intermediate_0.005_R1.705_C0.580,modifier,intermediate,1.705,0.58,140.0,90.0,139.95366838673382,89.7625889323308,ok,179.48441408399958,140.2160745826194,88.92864917528865,115.65908372557693,72.01432888008605,4.245052499776658,1.5850474550414486,0.9999256232354132,0.9999962435977477,0.9999703520357806,1.0000072969985112,0.0,497.1575537048136,326.48846454917646,326.4884645491756,584.0753695972437,985.4311348230278,639.6223705157372,207.20013536023578,172.07167616263115,51.287425407330744,58.94733125743996,0.010477804295078386,0.008076082949017405,True,,176.0,757.0,0,False,0.764312530014651,0.005
refine_intermediate_0.005_R1.705_C0.590,modifier,intermediate,1.705,0.59,140.0,90.0,139.95366838673382,89.7625889323308,ok,166.23890182800824,139.84489366692927,89.21286303150335,115.64524128022815,72.01490685960997,4.245125388262455,1.5848359110176673,0.9999670544981251,0.999998336085764,0.999987923941307,1.0000026298781415,0.0,497.3551255671599,328.52692449008214,328.5269244900826,584.3715639455072,985.4638851993843,639.9902394876772,207.2826604114822,172.17972018451223,50.63203063542592,58.94787028660814,0.013826725545868612,0.010069627106020107,True,,163.0,752.0,0,False,0.31403050570911584,0.005
refine_intermediate_0.005_R1.705_C0.595,modifier,intermediate,1.705,0.595,140.0,90.0,139.95366838673382,89.7625889323308,ok,153.62007768300828,139.66132512223544,89.34981482966711,115.6359490668509,72.01520541648658,4.245446848108688,1.5845759670049195,0.9999892409294879,0.9999994566126007,0.9999976188290771,1.0000000160025997,0.0,497.4319896788648,329.5027699516553,329.502769951653,584.491400281209,985.4437269852783,640.141069145159,207.3148563847248,172.22449931521152,50.31151029256833,58.95208968100465,0.0151187774302457,0.011042809023933842,True,,151.0,747.0,0,False,0.25584704412738685,0.005
refine_intermediate_0.005_R1.705_C0.600,modifier,intermediate,1.705,0.6,140.0,90.0,139.95366838673382,89.7625889323308,ok,149.14037868898595,139.48303348226753,89.48966291267155,115.6318494108531,72.01552505236795,4.24534337255631,1.5845204892287297,1.0000005649499362,1.0000000285328254,1.000002584604204,0.9999987264539447,0.0,497.5138319777766,327.7559535223628,327.7559535223604,584.6062854197836,985.4350027377063,640.2795368501578,207.3489827527477,172.26487974710085,49.99337056959598,58.95039117564163,0.016276638139714805,0.012854409486905638,True,,147.0,747.0,0,False,0.29598582550904035,0.005
refine_intermediate_0.005_R1.705_C0.605,modifier,intermediate,1.705,0.605,140.0,90.0,139.95366838673382,89.7625889323308,ok,143.6533217879769,139.30819032523988,89.63159685114633,115.62815726154989,72.01640770181646,4.245359395448888,1.5845127983633767,1.0000494974000191,1.0000024998686885,1.0000240848382962,0.9999928660903974,0.0,488.9346167938334,325.9018109929043,325.90181099290464,572.5660152104025,979.4631230545532,625.7691911497759,203.76071263569997,168.13374982240046,49.67659347409355,58.94989115573184,0.019344545313714434,0.01750149516172428,True,,142.0,747.0,0,False,0.43380085320302275,0.005
refine_intermediate_0.005_R1.705_C0.615,modifier,intermediate,1.705,0.615,140.0,90.0,139.95366838673382,89.7625889323308,ok,144.75185481400695,138.95758725026593,89.90319003655547,115.61473379752331,72.01565033532046,4.244883716500916,1.5845508847947773,1.0000311554802073,1.0000015735091008,1.0000152434821112,0.9999954068182049,0.0,497.80300695995925,332.42782662883025,332.42782662883144,585.0268190215264,985.5338581306935,640.7985197079972,207.4694055003791,172.41711346320994,49.05439721371046,58.94390589734063,0.01699571252507326,0.014394861950705717,True,,143.0,747.0,0,False,1.0119463009363667,0.005
refine_intermediate_0.005_R1.705_C0.620,modifier,intermediate,1.705,0.62,140.0,90.0,139.95366838673382,89.7625889323308,ok,149.22167754999828,138.78461671911,90.0362863088366,115.6079785048138,72.01461379101212,4.244348708491878,1.584563836484919,0.9999515832439598,0.9999975547092905,0.9999810168509069,1.0000044721649832,0.0,497.8801822654797,328.25299777393275,328.2529977739332,585.1403710746436,985.5306429664197,640.9395060459271,207.50175316421658,172.45819381221037,48.74833041027341,58.937325149157424,0.010706007775922899,0.009749730026754833,True,,147.0,748.0,0,False,1.4415920554801864,0.005
refine_intermediate_0.005_R1.705_C0.610,modifier,intermediate,1.705,0.61,140.0,90.0,139.95366838673382,89.7625889323308,ok,177.4483524959942,139.13157630209764,89.76791882484781,115.62099908595528,72.01619333870659,4.2451226047382935,1.5845507108911976,1.0000616239486764,1.0000031123206414,1.000028740439035,0.9999917254651622,0.0,497.71056476535205,331.591372726318,331.5913727263189,584.8947490868794,985.5031798869456,640.6366376929814,207.4308392906962,172.37000298055378,49.36365747724983,58.946778605370476,0.019403710653818962,0.017224738734682887,True,,175.0,747.0,0,False,0.6758638033757064,0.005
refine_intermediate_0.005_R1.710_C0.585,modifier,intermediate,1.71,0.585,140.0,90.0,139.95366838673382,89.7625889323308,ok,133.62597182299942,140.09804650579142,89.18134553538634,115.75441358581176,72.01469987008461,4.23683630297305,1.5895662012599059,0.9999488213322851,0.9999974152188018,0.9999796239802912,1.0000049778252413,0.0,496.36207397048327,324.3384416430143,324.3384416430139,583.1945171381128,983.5308675504969,638.6879665953129,206.86887728348617,171.82697669709006,50.916700970405074,58.832937033916046,0.01306376357422323,0.00957040487385541,True,,132.0,757.0,0,False,0.35868892775414135,0.005
refine_intermediate_0.005_R1.710_C0.580,modifier,intermediate,1.71,0.58,140.0,90.0,139.95366838673382,89.7625889323308,ok,167.75317766700755,140.28340121589335,89.03574427436976,115.75861964785497,72.01455069228578,4.2369734035241455,1.5895706900414897,0.9999345902542547,0.999996696477486,0.9999735197960915,1.0000066222764379,0.0,487.27176723791524,320.94557018919414,320.94557018919375,570.4210716423256,977.3006869723895,623.2855414302855,203.06694062454594,167.43934839306547,51.24765694152359,58.83496269564328,0.012287791149873328,0.00899286870225069,True,,166.0,757.0,0,False,0.6370268954320433,0.005
refine_intermediate_0.005_R1.710_C0.590,modifier,intermediate,1.71,0.59,140.0,90.0,139.95366838673382,89.7625889323308,ok,151.70163541199872,139.90795754494033,89.3151711531698,115.7412606847893,72.0161316306151,4.237618192998865,1.5890857384077193,1.0000484679551538,1.0000024478765233,1.000023177478365,0.9999932063325749,0.0,491.9641390333528,323.18577846561095,323.185778465611,577.0351816991213,980.391420227043,631.273590532956,205.02966708050224,169.71797207663818,50.59278639177053,58.84262452105095,0.017851592564539942,0.011938423525620578,True,,150.0,748.0,0,False,0.20227215016683145,0.005
refine_intermediate_0.005_R1.710_C0.595,modifier,intermediate,1.71,0.595,140.0,90.0,139.95366838673382,89.7625889323308,ok,141.20938407897484,139.73058561782847,89.45910197685481,115.73708236958444,72.0170071331544,4.237628669147216,1.589074237518889,1.0000926252657083,1.000004678043722,1.0000425626765943,0.9999878332354755,0.0,496.49208326260845,326.43702503776535,326.43702503776535,583.3957154854605,983.4695014740353,638.9440122174842,206.92303223038292,171.9042506944116,50.271483640973656,58.842054645677486,0.022499874541438203,0.019967878580132492,True,,139.0,748.0,0,False,0.14187025392656605,0.005
refine_intermediate_0.005_R1.710_C0.600,modifier,intermediate,1.71,0.6,140.0,90.0,139.95366838673382,89.7625889323308,ok,146.54499012898304,139.5534101643157,89.60303684224571,115.73586560561688,72.0160350699892,4.2369291858767655,1.5892989830267013,1.0000395191957474,1.0000019959189772,1.0000192293633228,0.9999943047445644,0.0,496.58951876605784,324.51545081700795,324.51545081700783,583.5290827369702,983.5322702597189,639.1016898869766,206.96353060273253,171.9491961689463,49.95037332206998,58.83313600587815,0.01944153761971279,0.01749480230787981,True,,145.0,752.0,0,False,0.18566351406384135,0.005
refine_intermediate_0.005_R1.710_C0.605,modifier,intermediate,1.71,0.605,140.0,90.0,139.95366838673382,89.7625889323308,ok,139.15057229698868,139.37460269810904,89.7420065375911,115.72943139667127,72.01564907079292,4.236666519112679,1.589333830594176,1.0000317369024896,1.0000016028738627,1.0000155026467255,0.9999953741892507,0.0,496.7414933915827,330.2437896968786,330.2437896968794,583.7506469011953,983.629840923649,639.3766673011208,207.02691183333843,172.02986721662802,49.63259616051795,58.829803990906825,0.016942196772390616,0.014444731309424697,True,,137.0,752.0,0,False,0.335740706715712,0.005
refine_intermediate_0.005_R1.710_C0.610,modifier,intermediate,1.71,0.61,140.0,90.0,139.95366838673382,89.7625889323308,ok,126.3557831569924,139.1995557569278,89.87668623130165,115.72215753767895,72.01415176505986,4.236220074684116,1.589306605117682,0.9999175061274364,0.9999958336428015,0.9999666884294593,1.0000083185961057,0.0,488.2503779071812,325.83086886242427,325.8308688624247,571.819733433134,977.7284759224653,624.993190323461,203.47552342427736,167.93405736505537,49.322869525626146,58.824827771414,0.008812292868441318,0.007553596423861109,True,,125.0,752.0,0,False,0.5817040520654102,0.005
refine_intermediate_0.005_R1.710_C0.620,modifier,intermediate,1.71,0.62,140.0,90.0,139.95366838673382,89.7625889323308,ok,123.28686671401374,138.85616947299124,90.14443986726175,115.70782665220172,72.01429551141334,4.236439217468317,1.5890793814027726,0.9999205959265467,0.9999959896932613,0.9999682131019125,1.000007860102417,0.0,496.9797639787274,327.78359990209685,327.78359990209844,584.1039893301382,983.6319194551584,639.8160607096765,207.12663261177676,172.15863324713848,48.71172960572949,58.82775339789162,0.01003989890418211,0.00787452787180598,True,,122.0,748.0,0,False,1.3503140021737934,0.005
refine_intermediate_0.005_R1.715_C0.580,modifier,intermediate,1.715,0.58,140.0,90.0,139.95366838673382,89.7625889323308,ok,122.82846136199078,140.3467987371624,89.13806369413712,115.85432039663907,72.01610513250363,4.2293799417661715,1.5938698644870457,1.0000492427249554,1.0000024870063096,1.000023397438105,0.9999931147109093,0.0,495.3272046491465,326.05248901800996,326.05248901800917,581.9729773248006,981.5582408855512,637.3418524599767,206.43754517507054,171.46351804736946,51.208735043025285,58.72825160406086,0.01786913520680855,0.01477633411175816,True,,121.0,752.0,0,False,0.5445832455689739,0.005
refine_intermediate_0.005_R1.710_C0.615,modifier,intermediate,1.71,0.615,140.0,90.0,139.95366838673382,89.7625889323308,ok,133.47717642501811,139.02613122013398,90.00974100537225,115.71336598171469,72.01425701121994,4.236648765159319,1.5890843425742371,0.9999148593403426,0.9999956999666835,0.999965783155554,1.0000084968401128,0.0,496.8735449925468,326.9621959764079,326.96219597640703,583.949533573124,983.6020071435725,639.6261553753873,207.08230597172872,172.10328312747163,49.01639021476173,58.83069465674335,0.009478428777498493,0.0078323805288818,True,,132.0,748.0,0,False,0.9214093426327591,0.005
refine_intermediate_0.005_R1.715_C0.585,modifier,intermediate,1.715,0.585,140.0,90.0,139.95366838673382,89.7625889323308,ok,138.35324366099667,140.16471293797076,89.28406930246285,115.85041245854626,72.01659373425314,4.2294209403703515,1.5938253174895094,1.0000582568319891,1.0000029422642447,1.0000279807481856,0.9999918071269912,0.0,486.58012735745274,321.61826098347194,321.6182609834711,569.6913812460983,975.4603119801986,622.5386818057981,202.77917683137838,167.2491453980129,50.88064363550791,58.7284224518761,0.020247929228560224,0.019004970894485496,True,,136.0,752.0,0,False,0.2735208387757572,0.005
refine_intermediate_0.005_R1.715_C0.590,modifier,intermediate,1.715,0.59,140.0,90.0,139.95366838673382,89.7625889323308,ok,140.02064015498036,139.98021177914805,89.42771178109776,115.84436517726867,72.01645289191569,4.229179666691525,1.5938628707538733,1.000076936389759,1.0000038856762505,1.0000355118704307,0.9999898417098623,0.0,495.5362545196329,327.5105350840333,327.51053508403334,582.2773117314312,981.625486300141,637.717768105721,206.5246078717575,171.57448139732037,50.552499998050294,58.725187049114965,0.020428554873802796,0.018756323121948526,True,,138.0,752.0,0,False,0.11284725809881486,0.005
refine_intermediate_0.005_R1.720_C0.590,modifier,intermediate,1.72,0.59,140.0,90.0,139.95366838673382,89.7625889323308,ok,142.4536957910168,140.04317454782858,89.53163122465878,115.94102691914392,72.01441058683773,4.220668283639566,1.5984213706065091,0.9999394830733599,0.9999969435895639,0.9999760533364412,1.0000058289664429,0.0,494.6498471068166,324.42819714049386,324.42819714049074,581.2524488436795,979.7442227004927,636.6046198236894,206.15539351712275,171.27705282280692,50.5115433231698,58.60866247804837,0.010344059976375775,0.008388512022222017,True,,140.0,753.0,0,False,0.06135281560703497,0.005
refine_intermediate_0.005_R1.715_C0.615,modifier,intermediate,1.715,0.615,140.0,90.0,139.95366838673382,89.7625889323308,ok,144.28031578302034,139.0968760052983,90.12211755514532,115.81700375406957,72.0143329436581,4.22807959801372,1.593859624256302,0.999932482074042,0.9999965900037389,0.9999731798108875,1.000006576128827,0.0,496.0351547634157,331.14200113338836,331.14200113338916,582.9856593426239,981.8091376310706,638.5848054372865,206.7327760938012,171.826323690637,48.974758450152976,58.71164010255632,0.010569182953446443,0.008033462205489172,True,,142.0,752.0,0,False,0.8633540155088661,0.005
refine_intermediate_0.005_R1.720_C0.585,modifier,intermediate,1.72,0.585,140.0,90.0,139.95366838673382,89.7625889323308,ok,150.20324178499868,140.22978218833674,89.39409149138905,115.9511686811451,72.01560630851256,4.220735997457478,1.598651088510418,1.0000325062276039,1.000001641728668,1.0000158952986742,0.9999952465997152,0.0,485.7455324583243,325.88078684650634,325.8807868465064,568.7388080891645,973.6457622063818,621.5123134067278,202.43124144636158,166.97711556292364,50.835690696947694,58.60862962641707,0.016827027422607443,0.014556239301882101,True,,148.0,757.0,0,False,0.21202919541623555,0.005
refine_intermediate_0.005_R1.715_C0.595,modifier,intermediate,1.715,0.595,140.0,90.0,139.95366838673382,89.7625889323308,ok,151.63986421600566,139.795325996346,89.56812426119221,115.83779515342552,72.01539781952805,4.228856572205098,1.5938650965976595,1.0000147248077602,1.0000007436771605,1.0000084146017274,0.999997216749215,0.0,495.64481500654665,328.00946847476246,328.0094684747619,582.4234258891058,981.6652314135615,637.8912232238341,206.56989973169124,171.623817090025,50.2272017351538,58.72156094732258,0.01568605126223588,0.013083768467438972,True,,150.0,753.0,0,False,0.06288882091476737,0.005
refine_intermediate_0.005_R1.715_C0.610,modifier,intermediate,1.715,0.61,140.0,90.0,139.95366838673382,89.7625889323308,ok,151.78924614898278,139.26839381508773,89.98572571874779,115.82237619236196,72.01428519505981,4.228265705031094,1.5938633088833225,0.9999240957061617,0.999996166449808,0.9999696386647956,1.0000075012848173,0.0,495.94865493446633,330.2363106016038,330.23631060160665,582.8596991070915,981.7898005130428,638.4295251578933,206.69669373517445,171.78090977331777,49.28266809633995,58.71426333786833,0.00982295684761425,0.007868464500134564,True,,150.0,753.0,0,False,0.5193912639972325,0.005
refine_intermediate_0.005_R1.715_C0.605,modifier,intermediate,1.715,0.605,140.0,90.0,139.95366838673382,89.7625889323308,ok,154.0525646560127,139.4425411280329,89.84814779634429,115.82762289556342,72.01424484514254,4.228375561691969,1.593868323381793,0.9999258877987502,0.9999962569595333,0.9999703306235064,1.0000073373227596,0.0,495.85764122543355,329.7414872751424,329.74148727514034,582.7284836916433,981.7671605045183,638.267983383998,206.65873499922083,171.73368618929362,49.59439333168861,58.7158217208908,0.008893533305950996,0.007854009605736678,True,,152.0,752.0,0,False,0.2685713937984005,0.005
refine_intermediate_0.005_R1.720_C0.605,modifier,intermediate,1.72,0.605,140.0,90.0,139.95366838673382,89.7625889323308,ok,155.0150981170009,139.50942522039142,89.95431108038518,115.92600834874023,72.01437038212943,4.220401713470129,1.5983881560448971,0.9999289088570813,0.9999964095382361,0.9999717654121347,1.000006920855941,0.0,494.9554577579172,329.0367395309437,329.0367395309417,581.6882241390333,979.8715780399141,637.1392944198416,206.28282692460036,171.4326629713065,49.55511414000624,58.60499357385805,0.010937448212985146,0.008179921055258887,True,,153.0,753.0,0,False,0.2341093728965103,0.005
refine_intermediate_0.005_R1.725_C0.580,modifier,intermediate,1.725,0.58,140.0,90.0,139.95366838673382,89.7625889323308,ok,158.19746653799666,140.48060827548835,89.35342688118308,116.05335304054114,72.01441459430364,4.212494386846692,1.6032075674005302,0.9999406150666903,0.9999970007609456,0.9999765027113268,1.0000057119219106,0.0,493.57723024234497,324.4287006541639,324.42870065416594,579.9551516346355,977.8542236827554,635.1547564125729,205.70826933705362,170.88123712645245,51.12718139430527,58.495155595972875,0.010356543659639783,0.008412019571196083,True,,156.0,758.0,0,False,0.44507923046004005,0.005
refine_intermediate_0.005_R1.720_C0.595,modifier,intermediate,1.72,0.595,140.0,90.0,139.95366838673382,89.7625889323308,ok,174.56772438800544,139.86363520659435,89.67412696199857,115.93608418080669,72.01426853116612,4.220763056643564,1.5983960720184325,0.9999210463612316,0.9999960124424869,0.999968353965761,1.0000078360236233,0.0,494.761226070598,327.5195075950983,327.5195075951007,581.4101864712161,979.7971181906887,636.7972278857316,206.20181717939545,171.33245931837553,50.189508244595785,58.61009412067992,0.009468343145812241,0.00789997905941675,True,,172.0,753.0,0,False,0.015931493721087358,0.005
refine_intermediate_0.005_R1.715_C0.620,modifier,intermediate,1.715,0.62,140.0,90.0,139.95366838673382,89.7625889323308,ok,185.97282695700414,138.92453097443632,90.25165736697231,115.80664126159779,72.01447753394984,4.228383474884836,1.5936001798486557,0.9999266820957313,0.9999962970755434,0.9999700964354403,1.0000075331785299,0.0,487.6525184410476,326.9908787949269,326.9908787949282,571.2218602990577,975.9347457708817,624.4067868454915,203.2269271245925,167.78968391898474,48.67287360746401,58.715741885254204,0.011888027539754376,0.008597390192818466,True,,183.0,748.0,0,False,1.2983117471530945,0.005
refine_intermediate_0.005_R1.720_C0.610,modifier,intermediate,1.72,0.61,140.0,90.0,139.95366838673382,89.7625889323308,ok,187.1254791779793,139.3361051989357,90.09245377499964,115.92090325785145,72.01448242531721,4.220237505744956,1.5983853767004434,0.9999369463119459,0.9999968154703013,0.9999752638556011,1.0000059794100542,0.0,495.043388398664,329.8590697821302,329.8590697821295,581.8173233392602,979.8923395884751,637.2982869800735,206.31951077831388,171.47952097559886,49.24365142393607,58.602622189523665,0.011892135951654836,0.008636731495315075,True,,184.0,752.0,0,False,0.4901951053523046,0.005
refine_intermediate_0.005_R1.715_C0.600,modifier,intermediate,1.715,0.6,140.0,90.0,139.95366838673382,89.7625889323308,ok,187.16115649600397,139.61757723480184,89.7086719918616,115.83289218586548,72.01440635213281,4.228379500669084,1.593892753129962,0.9999381171741681,0.9999968746047572,0.9999753891612677,1.00000600192342,0.0,495.729686154961,324.01732055643214,324.01732055643333,582.5537596252522,981.6807455615148,638.0568145517248,206.605519169797,171.67278672243933,49.908905242940236,58.71574473575946,0.009729108378365936,0.008115978347248642,True,,184.0,753.0,0,False,0.1158642988765247,0.005
refine_intermediate_0.005_R1.720_C0.615,modifier,intermediate,1.72,0.615,140.0,90.0,139.95366838673382,89.7625889323308,ok,189.6441613700008,139.16502859251977,90.22913784492177,115.915676088492,72.0146041189211,4.220068607337273,1.5983830355378845,0.9999443756155577,0.9999971906876546,0.999978518700322,1.0000050981367123,0.0,495.12737296510693,330.60192112835887,330.60192112835614,581.9421212485086,979.9096673869238,637.454162334272,206.35455212185508,171.5251385777563,48.93589074759801,58.60017782460452,0.01256623403585877,0.009110360893245684,True,,187.0,752.0,0,False,0.8396206128577903,0.005
refine_intermediate_0.005_R1.725_C0.585,modifier,intermediate,1.725,0.585,140.0,90.0,139.95366838673382,89.7625889323308,ok,190.79081403597957,140.2964106511595,89.49911899459072,116.04872136110669,72.01427269756381,4.212599087377932,1.6031829541384315,0.9999241431501472,0.9999961688459666,0.9999696395153677,1.0000075058946902,0.0,493.69187237878987,325.33189230284034,325.3318923028388,580.1190927518156,977.9156392352311,635.3568124922249,205.75606973379197,170.9401338815884,50.79729165656879,58.496724740517195,0.009466281704817447,0.007930547445425873,True,,188.0,758.0,0,False,0.1868886679164068,0.005
refine_intermediate_0.005_R1.725_C0.595,modifier,intermediate,1.725,0.595,140.0,90.0,139.95366838673382,89.7625889323308,ok,148.36641506900196,139.9300727252488,89.77995783165356,116.03420403402933,72.01441021555162,4.212738581188612,1.6029166384896136,0.9999227822981067,0.9999961001160661,0.9999687562661719,1.0000076692711808,0.0,485.2060237058637,322.186179841255,322.18617984125467,568.2144741260882,971.9338057894024,621.0119377112758,202.20692407025768,166.85721422226766,50.150114893595244,58.49855006212165,0.011372546261668504,0.008352851817861051,True,,146.0,753.0,0,False,0.00085843390459979,0.005
refine_intermediate_0.005_R1.725_C0.610,modifier,intermediate,1.725,0.61,140.0,90.0,139.95366838673382,89.7625889323308,ok,142.9403040720208,139.40428255637977,90.19860182833025,116.01974072262824,72.01512105570914,4.212160843610848,1.6028973860667324,0.9999699635660539,0.9999984830083866,0.9999892301315401,1.0000022828206945,0.0,489.89081628289284,324.45916973430826,324.4591697343063,574.8099915321587,975.0416552142497,628.9750043909842,204.1660820410615,169.12895327434123,49.205680728049515,58.48995019188294,0.014444925550577636,0.010556433879401084,True,,140.0,753.0,0,False,0.49193203607164504,0.005
refine_intermediate_0.005_R1.730_C0.580,modifier,intermediate,1.73,0.58,140.0,90.0,139.95366838673382,89.7625889323308,ok,142.96563897200394,140.5501855150535,89.4642790288479,116.15592552651697,72.01428682643981,4.204284309867569,1.6079684147811493,0.9999284547171674,0.9999963866018786,0.9999714385605889,1.000007041511909,0.0,492.72209315160353,323.8555292763195,323.8555292763199,578.9730166548868,976.0511834287536,634.0935576936504,205.3518393743816,170.59900153963542,51.0859064862056,58.381253153283744,0.009619923466090086,0.007949690208448601,True,,140.0,763.0,0,False,0.44482148289473056,0.005
refine_intermediate_0.005_R1.725_C0.615,modifier,intermediate,1.725,0.615,140.0,90.0,139.95366838673382,89.7625889323308,ok,148.5476884090167,139.22758450307916,90.33042682914929,116.00960500320255,72.01587328896835,4.212403919795032,1.6026809650032359,1.0000302936943344,1.0000015299845622,1.0000154671460804,0.9999952253823081,0.0,494.15641713680134,325.5400458121332,325.54004581213087,580.8179028153227,977.8986257036281,636.2275576411596,205.95009087852358,171.19714193383342,48.89715767392987,58.49271455603252,0.01677409424141274,0.010644510195646717,True,,146.0,748.0,0,False,0.8496376831662884,0.005
refine_intermediate_0.005_R1.725_C0.605,modifier,intermediate,1.725,0.605,140.0,90.0,139.95366838673382,89.7625889323308,ok,156.922190081008,139.57820143710225,90.06152264669339,116.02451169287951,72.0150987326719,4.212314445350125,1.602954926082244,0.999980965807823,0.9999990386771621,0.9999939519404151,1.0000009965435583,0.0,494.05778482333267,328.54659204057276,328.5465920405736,580.6611670553715,977.9835872419308,636.0278785617302,205.90882952143784,171.1369280317125,49.51667879040886,58.492101232641595,0.014492230737033651,0.010620324989233154,True,,155.0,753.0,0,False,0.23033679584825276,0.005
refine_intermediate_0.005_R1.730_C0.585,modifier,intermediate,1.73,0.585,140.0,90.0,139.95366838673382,89.7625889323308,ok,148.6099360740045,140.36214241277204,89.60434953983227,116.14642981014893,72.01438168112796,4.204600889440504,1.607704374513294,0.9999339845074724,0.9999966658842154,0.9999738718874418,1.0000063800431096,0.0,492.8008138289637,324.9525758940755,324.95257589407595,579.0928868451905,976.0382159014533,634.2440306195518,205.38479636162515,170.64348652913105,50.757792872939774,58.38557231606918,0.010955082920446557,0.008257474748020854,True,,146.0,757.0,0,False,0.19189073528617656,0.005
refine_intermediate_0.005_R1.725_C0.600,modifier,intermediate,1.725,0.6,140.0,90.0,139.95366838673382,89.7625889323308,ok,175.09687012099312,139.7524238223656,89.92121453554282,116.02940552659054,72.01454709862394,4.212586863588013,1.602914644214634,0.9999350455687592,0.9999967194731705,0.9999736621845012,1.0000064802334112,0.0,493.93281780633964,323.08118816866534,323.08118816866374,580.4829934450531,977.9048487754453,635.8100878598952,205.85673408070716,171.07377842677317,49.8312092868228,58.49633210660721,0.012188554531576301,0.008911405715849696,True,,172.0,753.0,0,False,0.06566145668212657,0.005
refine_intermediate_0.005_R1.725_C0.590,modifier,intermediate,1.725,0.59,140.0,90.0,139.95366838673382,89.7625889323308,ok,192.62591803399846,140.11335633454496,89.64296662246788,116.0439460319882,72.01429242386187,4.212421503511307,1.6031792654609,0.9999303631856502,0.9999964829891752,0.999972237298276,1.000006834771813,0.0,493.79691610603595,326.24047225515244,326.24047225515136,580.269690032286,977.9509466486161,635.5414145896658,205.79986944484693,170.9939097155331,50.47038971207708,58.494242763892316,0.009818954010313519,0.007939103185876206,True,,190.0,757.0,0,False,0.03980973769307235,0.005
refine_intermediate_0.005_R1.730_C0.620,modifier,intermediate,1.73,0.62,140.0,90.0,139.95366838673382,89.7625889323308,ok,146.25153419698472,139.12292289106,90.58458126627826,116.09938249181063,72.01510413210224,4.204211942850518,1.6072040917971562,0.9999953111015978,0.9999997631869495,0.999999983709733,0.9999997037063406,0.0,493.3800125040215,330.5175037756376,330.5175037756369,579.942944443784,976.0986393114376,635.2949552476261,205.6264640479542,170.95277450150107,48.53834162478174,58.37958569272418,0.01393921289042055,0.01574784743608859,True,,144.0,748.0,0,False,1.3658094756507457,0.005
