case_id,route,target,R,C,requested_systolic_mmHg,requested_diastolic_mmHg,achieved_systolic_mmHg,achieved_diastolic_mmHg,status,wall_s,systolic_mmHg,diastolic_mmHg,map_mmHg,heart_rate_per_min,cardiac_output_L_min,svr_mmHg_s_mL,baroreceptor_heart_rate_scale,baroreceptor_heart_elastance_scale,baroreceptor_resistance_scale,baroreceptor_compliance_scale,aorta_inflow_mL_s,BrainVasculature_inflow_mL_min,LeftKidneyVasculature_inflow_mL_min,RightKidneyVasculature_inflow_mL_min,GutVasculature_inflow_mL_min,LiverVasculature_inflow_mL_min,MuscleVasculature_inflow_mL_min,SkinVasculature_inflow_mL_min,MyocardiumVasculature_inflow_mL_min,pulse_pressure_mmHg,stroke_volume_mL,stationarity_sbp_bin_median_range_mmHg,stationarity_dbp_bin_median_range_mmHg,stationarity_pass,tissue_tuning_simulated_s,dynamic_stabilization_wall_s,dynamic_stabilization_simulated_s,cvp_out_of_range_warning_n,outside_reference_warning_seen,J,refinement_step
coarse_higher_R1.500_C0.500,modifier,higher,1.5,0.5,150.0,90.0,148.60512489521057,90.7067870743288,ok,92.09983684797773,140.59366966010035,79.03520993973089,111.09424135945612,72.01563410213532,4.620016923432406,1.3932300935902586,0.9999499677251074,0.9999974731174288,0.9999809289800632,1.0000044222661937,0.0,531.6034683339974,340.95827244895764,340.9582724489577,622.4446100498394,1065.9053429394344,680.3069525781059,221.5658775350961,182.7222178277744,61.55845972036949,64.1529715183806,0.0150196779458156,0.0132588725352604,True,,90.3,600.0,0,False,200.40912779304324,
coarse_higher_R1.600_C0.400,modifier,higher,1.6,0.4,150.0,90.0,148.60512489521057,90.7067870743288,ok,90.55902439099737,147.80469236357573,76.25875090429918,113.31446449150812,72.01497803859627,4.435948806394996,1.482941827711406,0.9999396893940516,0.9999969540098,0.9999751043873724,1.0000063503268382,0.0,504.7606810223568,302.30395494618693,302.30395494618614,590.0228765683137,1018.3156084244522,644.0998080380882,210.37482137840092,172.86187017856827,71.54594145927655,61.59758604685762,0.0115593158076592,0.0146374557786259,True,,88.7,600.0,0,False,209.38644140818369,
coarse_higher_R1.800_C0.800,modifier,higher,1.8,0.8,150.0,90.0,148.60512489521057,90.7067870743288,ok,111.71685391000938,135.05874506025427,97.49536707672964,117.13560156367662,72.0128118509593,4.087166184583103,1.669843767903424,0.999867631135219,0.9999933147037988,0.9999437229982536,1.0000148168544762,0.0,475.2005946369087,341.2057284855043,341.2057284855046,557.72201391521,944.6481071182546,610.3504921488553,198.0447526284393,164.1648978568964,37.56337798352462,56.75609769331146,0.0074826634086662,0.0078475427502411,True,,110.0,742.0,0,False,229.58922508190733,
coarse_higher_R1.900_C0.800,modifier,higher,1.9,0.8,150.0,90.0,148.60512489521057,90.7067870743288,ok,116.71162703901064,136.3879017238167,100.04941969769784,118.91479502843632,72.01213659522564,3.9391336363273246,1.7614073196294926,0.9998197382739736,0.9999908958724232,0.9999248623138196,1.0000196685710083,0.0,458.6401347971096,326.4665086187025,326.4665086187007,538.5390468869465,910.4626289139342,589.4711823175992,191.14542532457483,158.5821256218955,36.33848202611887,54.70096878903724,0.0115702236426216,0.0094552624815804,True,,115.0,765.0,0,False,236.5453263548825,
coarse_higher_R1.700_C0.800,modifier,higher,1.7,0.8,150.0,90.0,148.60512489521057,90.7067870743288,ok,107.31791601100122,133.65766052299816,94.75460824423315,115.21553310890695,72.01274586033063,4.246353118292859,1.5783657695907696,0.9998600706487302,0.9999929328610472,0.9999404864382458,1.000015676943336,0.0,494.8328515046127,349.3384942310234,349.33849423102424,580.7542947681449,981.3988313562068,635.7566463160084,206.18665050534133,171.1048441346815,38.90305227876499,58.96668801560073,0.0092302842927267,0.0084275305082854,True,,106.0,718.0,0,False,239.81154738208525,
coarse_higher_R1.500_C0.700,modifier,higher,1.5,0.7,150.0,90.0,148.60512489521057,90.7067870743288,ok,125.82152799199685,133.2288674702073,87.32204663952017,111.19146093914758,72.01117634479853,4.597971073540215,1.4015665098015986,0.9996755679697792,0.9999836145439284,0.9998633702663492,1.0000354252850427,0.0,535.6555868499047,355.5010110572906,355.5010110572906,627.9184113963008,1068.912211706377,686.8572743608703,223.2411090014448,184.62080947564624,45.90682083068712,63.85079798619806,0.0144676977868982,0.0066959412965132,True,,124.0,823.0,0,False,247.8857602109969,
coarse_higher_R2.000_C0.800,modifier,higher,2.0,0.8,150.0,90.0,148.60512489521057,90.7067870743288,ok,118.98610108697903,137.61797407216417,102.28257467439762,120.56705972370086,72.01071751756524,3.8007870429010993,1.853358903549336,0.9996884753907715,0.9999842664338776,0.9998683835896264,1.0000344051585268,0.0,443.15317359387313,312.0333907121289,312.03339071212696,520.5741449128864,878.6576167263439,569.8948485904148,184.6935410434346,153.34265238538396,35.33539939776652,52.780852266525336,0.0155683448097363,0.0077781469786373,True,,117.0,793.0,0,False,254.7163417702767,
coarse_higher_R1.600_C0.800,modifier,higher,1.6,0.8,150.0,90.0,148.60512489521057,90.7067870743288,ok,107.52167054498568,132.1761803444963,91.84394501344332,113.16212099325637,72.01410578166282,4.415944452727836,1.488020578811697,0.9999193274618228,0.9999959256293852,0.9999674071219916,1.0000081410374682,0.0,519.5014965401364,364.9830528555004,364.9830528554987,610.7346996998767,1025.098695111663,669.1938201140175,216.51332406094872,180.10094916447557,40.33223533105296,61.32054831197088,0.0088251694867551,0.0100867105329172,True,,106.0,716.0,0,False,271.2033472289356,
coarse_higher_R1.400_C0.600,modifier,higher,1.4,0.6,150.0,90.0,148.60512489521057,90.7067870743288,ok,133.424142355012,134.87333157541966,80.44935683192432,108.92492673630332,72.01286158034011,4.799492388149899,1.3122778797532024,0.9998662126556273,0.9999932430634152,0.9999433104080736,1.000014877423546,0.0,568.6721868657044,363.0445145280155,363.0445145280164,667.8705092014335,1119.2349902444148,732.0223153158138,236.8571528457264,197.3372735899384,54.423974743495336,66.64771101750226,0.0081641628683826,0.0067366517259586,True,,132.0,884.0,0,False,293.7770229552483,
coarse_higher_R1.800_C0.900,modifier,higher,1.8,0.9,150.0,90.0,148.60512489521057,90.7067870743288,ok,112.40739046101226,133.02100958484257,99.3734705268946,116.92803295577666,72.01272080483774,4.081448290576662,1.669229843430137,0.999849949452824,0.9999924216895368,0.9999363002101498,1.0000167469214545,0.0,470.4199487687288,344.4182077962738,344.4182077962723,550.9836545660254,939.8157913826108,602.4359689885408,195.9857138782367,162.08609423518544,33.64753905794798,56.6767682842845,0.0048414839089616,0.0065742421037668,True,,111.0,733.0,0,False,317.9760520738238,
