body_id,replicate,endpoint,summary,direct,modifier,direct_minus_modifier
female_low_bmi,1,map_mmHg,max_abs_delta,26.46341300530645,25.711486691951222,0.7519263133552272
female_low_bmi,1,systolic_mmHg,max_delta,28.768676602682547,25.521834930259615,3.2468416724229314
female_low_bmi,1,systolic_mmHg,min_delta,-0.02738416501978236,-0.004872251131956773,-0.022511913887825585
female_low_bmi,1,systolic_mmHg,max_abs_delta,28.768676602682547,25.521834930259615,3.2468416724229314
female_low_bmi,1,diastolic_mmHg,max_delta,24.69633346940192,27.03808941024073,-2.3417559408388087
female_low_bmi,1,diastolic_mmHg,min_delta,-0.7252234757356746,-0.36967105299315506,-0.3555524227425195
female_low_bmi,1,diastolic_mmHg,max_abs_delta,24.69633346940192,27.03808941024073,-2.3417559408388087
female_low_bmi,1,svr_mmHg_s_mL,max_delta,0.6341331827327319,1.0059164785423216,-0.3717832958095897
female_low_bmi,1,svr_mmHg_s_mL,min_delta,-0.005046670369311279,-0.0023767609498612785,-0.0026699094194500006
female_low_bmi,1,svr_mmHg_s_mL,max_abs_delta,0.6341331827327319,1.0059164785423216,-0.3717832958095897
female_low_bmi,1,cardiac_output_L_min,max_delta,0.016256680874419338,0.004262524980302107,0.011994155894117231
female_low_bmi,1,cardiac_output_L_min,min_delta,-0.7834855919429673,-0.6842532567930899,-0.0992323351498774
female_low_bmi,1,cardiac_output_L_min,max_abs_delta,-0.7834855919429673,-0.6842532567930899,-0.0992323351498774
female_low_bmi,1,heart_rate_per_min,max_delta,6.383093829607333,11.399046982245864,-5.015953152638531
female_low_bmi,1,heart_rate_per_min,min_delta,-2.5117474222501244,-2.9070938672892908,0.3953464450391664
female_low_bmi,1,heart_rate_per_min,max_abs_delta,6.383093829607333,11.399046982245864,-5.015953152638531
female_low_bmi,1,aortic_sodium_mEq_L,max_delta,2.6930940503264367,2.123833478589745,0.5692605717366916
female_low_bmi,1,aortic_sodium_mEq_L,min_delta,-0.19119154776316805,-0.14659473353694352,-0.044596814226224524
female_low_bmi,1,aortic_sodium_mEq_L,max_abs_delta,2.6930940503264367,2.123833478589745,0.5692605717366916
female_low_bmi,1,renal_plasma_flow_mL_min,max_delta,31.988102361752226,24.94053909891818,7.047563262834046
